timestamp,symbole_actif,secteur,prix_ouverture,prix_haut,prix_bas,prix_cloture,volume,volatilite,rsi_14,macd,bollinger_sup,bollinger_moy,bollinger_inf,atr_14,obv,stochastique_k,stochastique_d,ema_9,ema_21,sharpe_ratio_30j,volatilite_historique_30j,tendance,sentiment_news,mouvement_24h
2024-05-03 19:00:00,AMZN,tech,197.58,197.66,197.14,197.4,889377,0.261,30.15,-0.1439,201.21,199.32,197.44,0.9765,-104779013,6.03,13.7,198.56,198.87,6.569,30.725,neutre,neutre,-0.3
2024-05-03 19:00:00,BTC-USD,crypto,87447.28,87947.33,87412.41,87902.91,1959,0.612,44.88,401.9256,88997.84,87341.82,85685.81,1321.6726,54742,58.42,43.92,87247.95,87006.81,2.853,99.371,haussière,négatif,1.33
2024-05-03 19:00:00,ETH-USD,crypto,1260.26,1268.36,1246.2,1251.99,1610,1.758,51.7,12.0952,1273.29,1237.06,1200.84,18.7939,-85717,67.21,67.48,1244.96,1234.51,2.195,106.265,baissière,négatif,4.19
2024-05-03 19:00:00,EUR/USD,forex,1.32888,1.32905,1.32788,1.3279,25703353,0.088,27.47,-0.0018,1.33731,1.33267,1.32804,0.0015,12645689832,0.18,3.71,1.33031,1.33219,15.346,6.918,neutre,neutre,-0.59
2024-05-03 19:00:00,GBP/USD,forex,1.57623,1.57803,1.57543,1.57718,47917646,0.165,40.02,-0.0029,1.58508,1.57838,1.57167,0.0027,13198530255,40.39,29.93,1.57632,1.57863,-7.781,8.132,neutre,négatif,-0.57
2024-05-03 19:00:00,GOOGL,tech,207.5,208.57,207.17,208.11,638421,0.674,39.26,0.0092,210.16,208.65,207.14,0.8625,368392751,33.89,29.02,208.1,208.23,3.632,28.628,haussière,positif,0.22
2024-05-03 19:00:00,INTC,tech,55.07,55.21,54.82,55.19,1254764,0.716,24.21,-0.074,56.61,55.86,55.11,0.4244,192171715,18.38,8.01,55.53,55.67,5.461,51.29,haussière,positif,-0.0
2024-05-03 19:00:00,JPM,finance,129.45,129.82,129.36,129.49,822446,0.354,38.06,-0.4562,131.11,130.25,129.38,0.4544,-502409264,8.86,6.89,129.86,130.29,-5.07,20.422,neutre,neutre,-1.05
2024-05-03 19:00:00,META,tech,394.11,395.86,394.02,395.66,1535335,0.468,22.51,-2.4161,410.01,402.48,394.94,2.4176,-271656733,11.73,7.11,398.83,401.48,-5.011,37.101,haussière,positif,-1.87
2024-05-03 19:00:00,MSFT,tech,442.89,443.89,442.07,443.43,1165859,0.412,46.41,0.2618,447.47,443.99,440.52,1.7015,-78196314,57.47,57.74,443.42,443.3,1.157,21.385,neutre,neutre,0.35
2024-05-03 19:00:00,NFLX,tech,881.35,881.41,880.39,881.37,1183359,0.116,17.81,-0.8715,916.62,900.63,884.64,5.8732,-433971007,3.25,5.73,892.28,895.21,5.253,41.753,neutre,neutre,-0.28
2024-05-03 19:00:00,NVDA,tech,116.79,116.85,116.33,116.73,628202,0.444,19.57,0.0005,121.93,119.21,116.48,1.1359,-661408565,6.27,3.33,118.05,118.37,3.517,65.404,neutre,neutre,0.74
2024-05-03 19:00:00,QQQ,indice,382.36,382.8,382.23,382.62,2383085,0.15,28.28,-1.355,386.23,383.38,380.53,0.776,-108681228,31.51,23.87,382.49,383.56,-13.792,14.519,neutre,négatif,-1.09
2024-05-03 19:00:00,SPY,indice,496.96,497.54,496.66,497.2,1837638,0.178,42.88,0.4785,498.69,497.58,496.47,0.9697,-216444758,20.59,17.23,497.42,497.19,-9.813,13.369,neutre,positif,0.3
2024-05-03 19:00:00,USD/JPY,forex,191.621,191.724,191.477,191.496,42221692,0.129,32.03,-0.2054,192.587,191.978,191.368,0.2262,10630325258,5.71,14.51,191.703,191.912,10.508,6.488,neutre,neutre,-0.48
2024-05-03 19:00:00,V,finance,221.35,221.64,221.18,221.46,729446,0.21,51.47,-0.3838,222.12,221.06,220.01,0.8244,-202024908,75.14,77.62,221.37,221.54,-6.991,19.988,neutre,négatif,-0.57
2024-05-03 19:00:00,WTI,matiere_premiere,67.18,67.46,66.98,67.4,110816,0.721,47.52,0.2575,68.01,67.23,66.46,0.4761,-8250538,44.12,40.63,67.3,67.12,-2.544,30.393,haussière,positif,1.33
2024-05-03 19:00:00,XAU/USD,matiere_premiere,3735.26,3742.28,3733.5,3736.5,77485,0.235,49.35,10.8841,3776.65,3741.52,3706.39,12.0288,25237249,8.25,36.7,3746.96,3739.07,9.436,22.201,neutre,neutre,0.85
2024-05-03 20:00:00,AAPL,tech,183.1,183.7,182.61,183.6,608768,0.593,42.72,-0.7238,185.97,183.93,181.88,0.9256,11206454,51.46,47.24,183.27,183.89,2.241,26.567,haussière,positif,-0.62
2024-05-03 20:00:00,AMD,tech,302.97,303.07,302.56,302.96,871207,0.167,9.6,-2.0738,322.16,312.18,302.21,2.508,639430953,5.92,4.92,307.22,310.12,4.843,57.45,neutre,neutre,-3.43
2024-05-03 20:00:00,AMZN,tech,197.33,197.34,196.89,197.05,628294,0.226,25.34,-0.2659,201.37,199.23,197.09,0.9429,-105407307,3.68,3.87,198.26,198.71,6.823,30.613,neutre,neutre,-0.42
2024-05-03 20:00:00,BTC-USD,crypto,87999.16,88484.25,87497.88,87671.17,1356,1.121,41.83,407.7197,89022.61,87392.01,85761.41,1297.723,53386,55.61,52.44,87332.59,87067.2,2.778,99.37,baissière,positif,0.22
2024-05-03 20:00:00,ETH-USD,crypto,1249.38,1255.67,1232.91,1237.42,1343,1.822,42.65,10.7952,1269.48,1239.19,1208.9,19.0771,-87060,38.03,61.42,1243.45,1234.78,2.036,106.344,baissière,négatif,2.9
2024-05-03 20:00:00,EUR/USD,forex,1.32819,1.32831,1.32809,1.32825,33156059,0.016,16.44,-0.0019,1.33726,1.33234,1.32743,0.0014,12678845891,4.71,2.7,1.3299,1.33183,15.397,6.918,neutre,négatif,-0.47
2024-05-03 20:00:00,GBP/USD,forex,1.57686,1.57715,1.57639,1.57669,34844549,0.048,37.44,-0.0027,1.58472,1.57814,1.57156,0.0026,13163685706,39.24,36.3,1.5764,1.57846,-7.971,8.125,neutre,neutre,-0.54
2024-05-03 20:00:00,GOOGL,tech,208.04,208.32,207.47,207.81,670587,0.411,39.03,-0.0213,210.07,208.57,207.07,0.8619,367722164,23.31,21.82,208.04,208.19,3.717,28.608,neutre,neutre,-0.09
2024-05-03 20:00:00,INTC,tech,55.17,55.29,55.03,55.18,1046118,0.473,23.82,-0.1021,56.64,55.83,55.02,0.4128,191125597,17.96,13.37,55.46,55.62,5.659,51.206,neutre,neutre,-0.47
2024-05-03 20:00:00,JPM,finance,129.5,129.76,129.38,129.39,413660,0.289,34.06,-0.4703,131.13,130.19,129.26,0.4486,-502822924,3.4,6.38,129.77,130.21,-5.284,20.399,neutre,négatif,-1.34
2024-05-03 20:00:00,META,tech,395.78,397.01,395.64,395.74,974806,0.346,21.81,-2.5553,410.3,402.18,394.06,2.3426,-270681927,12.32,8.91,398.21,400.96,-4.797,37.036,neutre,neutre,-1.89
2024-05-03 20:00:00,MSFT,tech,443.61,443.66,442.31,442.94,1205275,0.306,46.72,0.2028,447.27,443.86,440.44,1.6767,-79401589,45.89,48.89,443.32,443.26,1.195,21.38,baissière,négatif,0.21
2024-05-03 20:00:00,NFLX,tech,881.14,882.48,880.61,880.84,787687,0.213,17.62,-1.8517,917.47,899.39,881.32,5.5876,-434758694,1.47,2.29,889.99,893.91,5.212,41.753,neutre,négatif,-0.53
2024-05-03 20:00:00,NVDA,tech,116.64,117.27,116.42,117.06,1183449,0.73,21.68,-0.0963,122.01,119.15,116.28,1.1155,-660225116,11.47,6.4,117.85,118.25,3.764,65.31,haussière,positif,0.79
2024-05-03 20:00:00,QQQ,indice,382.66,382.79,381.83,381.9,1832846,0.252,26.54,-1.3187,385.93,383.2,380.47,0.7894,-110514074,12.68,21.86,382.37,383.41,-13.757,14.511,baissière,neutre,-1.15
2024-05-03 20:00:00,SPY,indice,497.14,497.31,496.57,496.72,2041884,0.149,39.3,0.3864,498.72,497.56,496.4,0.9533,-218486642,5.41,10.59,497.28,497.15,-9.638,13.33,neutre,neutre,0.17
2024-05-03 20:00:00,USD/JPY,forex,191.497,191.572,191.493,191.543,40049481,0.041,34.1,-0.2081,192.536,191.934,191.332,0.2157,10670374739,11.22,10.73,191.671,191.878,10.554,6.489,neutre,négatif,-0.42
2024-05-03 20:00:00,V,finance,221.54,221.56,220.94,220.98,424916,0.279,45.46,-0.3849,222.12,221.08,220.05,0.8096,-202449824,56.43,66.69,221.29,221.49,-7.183,19.996,baissière,négatif,-0.93
2024-05-03 20:00:00,WTI,matiere_premiere,67.41,67.56,67.09,67.24,95221,0.696,44.14,0.2358,67.95,67.27,66.6,0.4756,-8345759,32.28,35.57,67.29,67.13,-2.609,30.403,baissière,neutre,1.76
2024-05-03 20:00:00,XAU/USD,matiere_premiere,3735.88,3738.32,3731.47,3736.27,79209,0.183,47.01,9.3086,3775.29,3742.69,3710.08,11.6587,25158040,11.97,15.02,3744.82,3738.81,9.278,22.181,neutre,neutre,1.12
2024-05-03 21:00:00,AAPL,tech,183.7,184.89,183.42,184.48,1350240,0.803,44.06,-0.5848,185.77,183.87,181.96,0.9648,12556694,75.83,56.48,183.51,183.94,2.417,26.617,haussière,positif,-0.2
2024-05-03 21:00:00,AMD,tech,302.67,306.22,302.14,304.94,748064,1.348,13.23,-2.1935,322.21,311.75,301.3,2.6203,640179017,18.2,9.54,306.77,309.65,4.918,57.484,haussière,positif,-2.73
2024-05-03 21:00:00,AMZN,tech,196.97,197.99,196.88,197.95,1295279,0.562,30.31,-0.2871,201.37,199.16,196.95,0.9546,-104112028,23.85,11.19,198.2,198.64,7.146,30.62,haussière,négatif,-0.04
2024-05-03 21:00:00,BTC-USD,crypto,87686.1,88649.33,87450.03,88321.85,1641,1.368,50.42,459.5192,89089.53,87492.84,85896.16,1290.693,55027,83.92,65.98,87530.44,87181.26,2.869,99.401,haussière,négatif,1.18
2024-05-03 21:00:00,ETH-USD,crypto,1233.94,1240.18,1231.29,1231.43,1480,0.721,42.57,9.1758,1261.65,1241.23,1220.81,18.3497,-88540,26.03,43.75,1241.05,1234.47,1.905,106.335,baissière,négatif,3.91
2024-05-03 21:00:00,EUR/USD,forex,1.32789,1.32921,1.32758,1.3288,35947397,0.123,22.4,-0.0019,1.33713,1.33207,1.327,0.0014,12714793288,16.02,6.97,1.32968,1.33156,15.427,6.919,neutre,neutre,-0.34
2024-05-03 21:00:00,GBP/USD,forex,1.57659,1.57857,1.57644,1.57839,50755709,0.135,47.83,-0.0023,1.58424,1.57795,1.57165,0.0025,13214441415,55.77,45.13,1.57679,1.57845,-7.939,8.128,neutre,neutre,-0.31
2024-05-03 21:00:00,GOOGL,tech,207.81,209.06,207.72,208.73,678569,0.643,42.8,0.0284,210.03,208.55,207.07,0.8959,368400733,56.18,37.79,208.18,208.24,4.019,28.629,haussière,positif,0.46
2024-05-03 21:00:00,INTC,tech,55.22,55.62,55.2,55.6,1647940,0.768,33.5,-0.089,56.63,55.81,55.0,0.4147,192773537,39.07,25.13,55.49,55.62,5.834,51.27,haussière,positif,0.46
2024-05-03 21:00:00,JPM,finance,129.4,129.5,129.17,129.27,711826,0.257,33.69,-0.4852,131.15,130.13,129.12,0.4403,-503534750,5.09,5.78,129.67,130.12,-5.524,20.372,neutre,neutre,-1.09
2024-05-03 21:00:00,META,tech,395.93,397.87,395.85,397.33,676677,0.509,26.61,-2.5086,410.17,401.84,393.5,2.327,-270005250,23.66,15.9,398.04,400.63,-4.583,37.056,haussière,négatif,-1.61
2024-05-03 21:00:00,MSFT,tech,442.78,444.51,442.29,444.35,710410,0.502,54.12,0.2673,446.81,443.72,440.64,1.7158,-78691179,79.07,60.81,443.53,443.36,1.312,21.405,haussière,positif,0.5
2024-05-03 21:00:00,NFLX,tech,880.1,885.77,878.72,883.57,1358850,0.801,23.4,-2.3802,916.93,898.13,879.32,5.6923,-433399844,15.9,6.88,888.71,892.97,5.281,41.765,haussière,positif,-0.24
2024-05-03 21:00:00,NVDA,tech,117.11,118.39,117.09,118.04,1914224,1.109,25.58,-0.0935,122.01,119.1,116.2,1.1307,-658310892,34.51,17.42,117.89,118.23,4.04,65.326,haussière,positif,2.28
2024-05-03 21:00:00,QQQ,indice,381.91,382.85,381.7,382.53,1295801,0.301,38.22,-1.2255,385.68,383.07,380.47,0.8152,-109218273,43.32,29.17,382.4,383.33,-13.643,14.524,haussière,neutre,-0.91
2024-05-03 21:00:00,SPY,indice,496.72,498.15,496.66,497.97,1464848,0.299,56.75,0.4098,498.74,497.57,496.4,0.9914,-217021794,52.01,26.0,497.42,497.22,-9.522,13.351,haussière,neutre,0.19
2024-05-03 21:00:00,USD/JPY,forex,191.538,191.907,191.5,191.84,32000108,0.212,45.12,-0.1841,192.473,191.907,191.341,0.2294,10702374847,46.24,21.06,191.705,191.875,10.847,6.508,haussière,positif,-0.23
2024-05-03 21:00:00,V,finance,220.83,221.4,220.58,221.23,525370,0.373,59.84,-0.3616,222.13,221.1,220.07,0.8106,-201924454,67.42,66.33,221.28,221.46,-7.317,19.968,haussière,positif,0.07
2024-05-03 21:00:00,WTI,matiere_premiere,67.31,67.47,67.25,67.37,87622,0.327,48.77,0.2265,67.9,67.31,66.73,0.4583,-8258137,41.74,39.38,67.31,67.15,-2.262,30.319,neutre,négatif,2.34
2024-05-03 21:00:00,XAU/USD,matiere_premiere,3737.33,3743.23,3732.12,3739.72,98800,0.297,51.36,8.243,3773.7,3743.98,3714.25,11.6197,25256840,20.56,13.59,3743.8,3738.89,9.412,22.174,neutre,neutre,1.14
2024-05-03 22:00:00,AAPL,tech,184.44,184.81,184.41,184.77,526905,0.215,51.63,-0.4459,185.77,183.87,181.96,0.9242,13083599,91.25,72.85,183.77,184.02,2.458,26.621,haussière,négatif,-0.26
2024-05-03 22:00:00,AMD,tech,304.75,309.28,303.68,307.84,1825000,1.837,26.57,-2.0316,322.08,311.5,300.92,2.833,642004017,35.9,20.01,306.98,309.48,5.083,57.572,haussière,neutre,-2.01
2024-05-03 22:00:00,AMZN,tech,197.99,198.2,197.83,198.19,1000510,0.187,38.42,-0.2812,201.38,199.13,196.88,0.9129,-103111518,36.7,21.41,198.19,198.6,7.169,30.622,neutre,négatif,-0.32
2024-05-03 22:00:00,BTC-USD,crypto,88306.58,88954.82,87654.66,88106.7,1649,1.472,55.53,477.7033,89106.11,87579.9,86053.68,1291.3694,53378,74.47,71.33,87645.7,87265.39,2.868,99.402,baissière,positif,2.76
2024-05-03 22:00:00,ETH-USD,crypto,1226.15,1238.09,1222.83,1234.84,1421,1.245,49.97,8.0741,1258.19,1242.33,1226.46,18.129,-87119,32.85,32.3,1239.81,1234.5,1.957,106.336,haussière,positif,4.41
2024-05-03 22:00:00,EUR/USD,forex,1.32879,1.32888,1.32819,1.3282,28795459,0.052,18.4,-0.0019,1.33701,1.33177,1.32652,0.0013,12685997829,8.13,9.62,1.32938,1.33125,15.539,6.911,neutre,neutre,-0.43
2024-05-03 22:00:00,GBP/USD,forex,1.57831,1.57963,1.5782,1.57866,32931269,0.09,42.97,-0.002,1.58388,1.5778,1.57173,0.0025,13247372684,69.31,54.77,1.57717,1.57847,-7.795,8.125,neutre,négatif,-0.29
2024-05-03 22:00:00,GOOGL,tech,208.47,209.17,208.09,209.01,754864,0.518,49.59,0.0894,210.06,208.57,207.07,0.909,369155597,88.68,56.06,208.35,208.31,4.061,28.632,haussière,positif,0.1
2024-05-03 22:00:00,INTC,tech,55.65,55.99,55.56,55.99,1066608,0.782,46.64,-0.0472,56.64,55.83,55.02,0.4162,193840145,82.85,46.63,55.59,55.66,6.058,51.309,haussière,positif,0.5
2024-05-03 22:00:00,JPM,finance,129.35,129.81,129.33,129.8,1152358,0.374,36.41,-0.4488,131.09,130.09,129.1,0.4474,-502382392,32.21,13.57,129.7,130.09,-5.158,20.417,haussière,neutre,-0.74
2024-05-03 22:00:00,META,tech,397.31,400.3,396.92,398.82,974115,0.852,33.51,-2.3245,409.87,401.54,393.22,2.4025,-269031135,39.36,25.11,398.19,400.47,-4.435,37.082,haussière,positif,-1.63
2024-05-03 22:00:00,MSFT,tech,444.41,446.99,444.26,446.69,1729842,0.614,66.16,0.5008,446.79,443.72,440.65,1.7882,-76961337,94.87,73.28,444.16,443.67,1.589,21.482,haussière,positif,0.73
2024-05-03 22:00:00,NFLX,tech,883.61,890.34,883.43,889.63,953653,0.782,34.33,-2.2838,916.21,897.35,878.49,5.7795,-432446191,40.85,19.41,888.89,892.66,5.404,41.822,haussière,positif,-0.15
2024-05-03 22:00:00,NVDA,tech,118.24,118.6,118.0,118.33,1037753,0.512,31.26,-0.067,122.01,119.11,116.21,1.0932,-657273139,41.53,29.17,117.98,118.24,3.943,65.277,neutre,neutre,1.46
2024-05-03 22:00:00,QQQ,indice,382.54,382.82,382.29,382.7,1724585,0.137,41.66,-1.125,385.55,383.0,380.44,0.7945,-107493688,52.44,36.15,382.46,383.27,-13.479,14.518,neutre,neutre,-0.81
2024-05-03 22:00:00,SPY,indice,498.14,500.0,497.89,499.52,1744532,0.423,64.7,0.5472,499.13,497.69,496.25,1.0711,-215277262,86.15,47.86,497.84,497.43,-9.121,13.397,haussière,neutre,0.4
2024-05-03 22:00:00,USD/JPY,forex,191.836,191.854,191.725,191.784,31736690,0.067,37.14,-0.1676,192.42,191.882,191.344,0.2222,10670638157,39.72,32.39,191.721,191.867,10.822,6.509,neutre,positif,-0.34
2024-05-03 22:00:00,V,finance,221.1,221.52,221.09,221.38,987713,0.193,56.98,-0.3272,222.16,221.12,220.08,0.7832,-200936741,73.33,65.72,221.3,221.46,-7.254,19.97,neutre,négatif,0.17
2024-05-03 22:00:00,WTI,matiere_premiere,67.31,67.65,67.24,67.59,98784,0.596,51.18,0.234,67.89,67.36,66.82,0.4542,-8159353,57.36,43.79,67.36,67.19,-2.12,30.341,haussière,positif,2.34
2024-05-03 22:00:00,XAU/USD,matiere_premiere,3741.69,3748.19,3737.22,3744.85,103230,0.293,47.72,7.723,3770.79,3745.72,3720.65,11.5729,25360070,33.34,21.95,3744.01,3739.43,9.573,22.169,neutre,neutre,1.1
2024-05-03 23:00:00,AAPL,tech,184.75,184.85,184.35,184.71,445258,0.273,51.53,-0.337,185.75,183.86,181.97,0.8942,12638341,91.67,86.25,183.95,184.08,2.439,26.621,neutre,neutre,-0.19
2024-05-03 23:00:00,AMD,tech,307.82,308.58,307.23,307.5,1285246,0.439,26.64,-1.9086,321.88,311.2,300.52,2.7271,640718771,36.5,30.2,307.08,309.3,5.149,57.553,neutre,neutre,-2.16
2024-05-03 23:00:00,AMZN,tech,198.27,199.11,197.96,198.82,1683794,0.576,39.96,-0.223,201.31,199.08,196.85,0.9293,-101427724,54.47,38.34,198.32,198.62,7.431,30.613,haussière,neutre,-0.15
2024-05-03 23:00:00,BTC-USD,crypto,88126.19,88450.64,87268.06,87357.2,1766,1.342,47.57,426.7171,89098.64,87569.17,86039.7,1283.5988,51612,51.91,70.1,87588.0,87273.74,2.591,99.331,baissière,négatif,0.37
2024-05-03 23:00:00,ETH-USD,crypto,1234.29,1240.5,1231.89,1238.48,1329,0.697,45.93,7.4097,1258.17,1242.4,1226.63,17.4486,-85790,40.15,33.01,1239.54,1234.87,1.745,106.072,haussière,négatif,3.82
2024-05-03 23:00:00,EUR/USD,forex,1.32818,1.32843,1.3279,1.3279,45597381,0.04,19.14,-0.0019,1.33683,1.33145,1.32607,0.0013,12640400448,4.72,9.62,1.32909,1.33095,15.565,6.91,neutre,neutre,-0.46
2024-05-03 23:00:00,GBP/USD,forex,1.57886,1.57986,1.57861,1.57917,43402369,0.079,52.55,-0.0017,1.58338,1.57764,1.57191,0.0024,13290775053,90.48,71.85,1.57757,1.57853,-7.804,8.124,neutre,positif,-0.26
2024-05-03 23:00:00,GOOGL,tech,209.07,209.21,208.66,208.9,1250295,0.261,48.17,0.1273,210.05,208.56,207.07,0.883,367905302,83.35,76.07,208.46,208.37,4.003,28.632,neutre,neutre,0.05
2024-05-03 23:00:00,INTC,tech,56.02,56.11,55.95,55.98,1154197,0.285,49.15,-0.0147,56.64,55.83,55.02,0.3979,192685948,84.83,68.92,55.67,55.68,6.118,51.299,neutre,positif,0.09
2024-05-03 23:00:00,JPM,finance,129.83,129.93,129.76,129.86,487255,0.129,35.63,-0.4111,131.07,130.07,129.07,0.4274,-501895137,34.85,24.05,129.73,130.07,-4.963,20.394,neutre,neutre,-0.23
2024-05-03 23:00:00,META,tech,398.55,399.72,398.0,399.57,1279654,0.433,38.2,-2.0939,409.42,401.25,393.09,2.3541,-267751481,51.61,38.21,398.47,400.39,-4.316,37.085,haussière,positif,-0.96
2024-05-03 23:00:00,MSFT,tech,446.93,447.97,446.58,447.76,1239428,0.309,68.0,0.764,446.76,443.72,440.67,1.7592,-75721909,97.07,90.34,444.88,444.04,1.724,21.498,haussière,négatif,0.6
2024-05-03 23:00:00,NFLX,tech,888.01,892.72,886.28,891.68,1290388,0.725,40.12,-2.0192,915.26,896.65,878.05,5.8266,-431155803,48.5,35.09,889.45,892.57,5.504,41.825,haussière,neutre,-0.67
2024-05-03 23:00:00,NVDA,tech,118.16,118.79,117.83,118.3,1467627,0.811,31.05,-0.0475,121.99,119.07,116.15,1.0835,-658740766,41.0,39.02,118.04,118.25,3.897,65.274,neutre,neutre,0.62
2024-05-03 23:00:00,QQQ,indice,382.71,382.92,382.54,382.82,2785181,0.1,51.42,-1.0238,385.06,382.85,380.65,0.765,-104708507,93.08,62.94,382.53,383.23,-13.527,14.514,neutre,négatif,-0.6
2024-05-03 23:00:00,SPY,indice,499.56,500.74,499.37,500.19,2482914,0.274,67.58,0.7019,499.62,497.8,495.98,1.0923,-212794348,86.79,74.98,498.31,497.68,-9.059,13.403,neutre,positif,0.61
2024-05-03 23:00:00,USD/JPY,forex,191.766,191.886,191.746,191.861,33847091,0.073,45.58,-0.1467,192.357,191.859,191.361,0.2163,10704485248,62.94,49.63,191.749,191.866,10.772,6.506,neutre,positif,-0.31
2024-05-03 23:00:00,V,finance,221.28,221.7,221.11,221.39,746457,0.269,53.2,-0.2955,222.18,221.13,220.09,0.7698,-200190284,73.88,71.54,221.31,221.45,-7.204,19.969,neutre,positif,0.41
2024-05-03 23:00:00,WTI,matiere_premiere,67.59,67.65,67.57,67.63,91483,0.125,52.09,0.2406,67.87,67.4,66.92,0.4278,-8067870,60.36,53.15,67.42,67.23,-2.143,30.338,neutre,négatif,2.07
2024-05-03 23:00:00,XAU/USD,matiere_premiere,3744.5,3749.39,3735.47,3738.8,98578,0.372,39.82,6.7451,3768.24,3746.81,3725.38,11.7409,25261492,18.26,24.05,3742.97,3739.38,9.492,22.178,baissière,négatif,0.75
2024-05-04 00:00:00,AAPL,tech,184.63,185.16,184.16,185.0,305662,0.545,56.68,-0.2244,185.7,183.85,181.99,0.9022,12944003,95.27,92.73,184.16,184.17,2.6,26.618,haussière,négatif,0.08
2024-05-04 00:00:00,AMD,tech,307.48,308.38,306.45,308.11,297303,0.627,28.96,-1.7413,321.12,310.74,300.36,2.6701,641016074,42.61,38.34,307.29,309.19,5.276,57.537,haussière,neutre,-1.74
2024-05-04 00:00:00,AMZN,tech,198.72,199.64,198.2,199.45,243498,0.726,47.27,-0.1246,201.06,199.01,196.95,0.966,-101184226,87.66,59.61,198.55,198.69,7.56,30.629,haussière,positif,0.25
2024-05-04 00:00:00,BTC-USD,crypto,87271.15,88867.44,85476.27,86594.48,1879,3.886,48.26,321.0636,89117.41,87527.52,85937.64,1434.1398,49733,32.15,52.84,87389.29,87211.99,2.401,99.355,baissière,négatif,-0.08
2024-05-04 00:00:00,ETH-USD,crypto,1242.75,1250.84,1231.27,1234.1,1675,1.575,47.22,6.455,1258.21,1242.37,1226.53,17.6002,-87465,31.37,34.79,1238.45,1234.8,1.645,106.066,baissière,négatif,3.29
2024-05-04 00:00:00,EUR/USD,forex,1.32748,1.32875,1.32724,1.3285,44619112,0.114,26.42,-0.0019,1.33635,1.33112,1.32588,0.0013,12685019560,21.24,11.36,1.32897,1.33072,15.736,6.907,neutre,neutre,-0.47
2024-05-04 00:00:00,GBP/USD,forex,1.57885,1.58121,1.57812,1.58102,36523530,0.196,68.22,-0.0013,1.58271,1.5775,1.5723,0.0024,13327298583,97.79,85.86,1.57826,1.57876,-7.605,8.136,neutre,neutre,-0.02
2024-05-04 00:00:00,GOOGL,tech,208.89,209.23,208.73,209.01,214607,0.241,53.36,0.1646,209.93,208.53,207.12,0.8559,368119909,89.44,87.16,208.57,208.42,4.036,28.632,neutre,positif,-0.23
2024-05-04 00:00:00,INTC,tech,56.0,56.29,55.65,56.09,364902,1.132,52.42,0.0201,56.61,55.82,55.03,0.4147,193050850,86.81,84.83,55.75,55.72,6.198,51.299,haussière,négatif,0.6
2024-05-04 00:00:00,JPM,finance,129.94,130.44,129.75,130.22,210151,0.535,44.63,-0.3475,131.07,130.07,129.07,0.4465,-501684986,53.54,40.2,129.83,130.09,-4.861,20.415,haussière,négatif,-0.16
2024-05-04 00:00:00,META,tech,399.59,401.34,398.89,401.04,201213,0.613,45.01,-1.7726,408.63,400.95,393.27,2.361,-267550268,65.22,52.06,398.98,400.45,-4.123,37.103,haussière,positif,-0.15
2024-05-04 00:00:00,MSFT,tech,448.1,448.36,447.85,448.3,187452,0.114,68.16,1.0046,447.62,443.95,440.28,1.6764,-75534457,99.18,97.04,445.56,444.43,1.779,21.502,neutre,neutre,0.6
2024-05-04 00:00:00,NFLX,tech,890.17,896.58,887.94,895.91,320928,0.971,45.65,-1.4511,914.04,896.09,878.15,6.0278,-430834875,64.36,51.24,890.74,892.88,5.733,41.837,haussière,positif,-1.06
2024-05-04 00:00:00,NVDA,tech,118.37,119.57,118.18,119.34,308179,1.174,44.69,0.0508,121.74,118.98,116.22,1.1054,-658432587,77.89,53.47,118.3,118.35,4.157,65.31,haussière,négatif,0.9
2024-05-04 00:00:00,QQQ,indice,382.69,383.32,382.3,382.96,600100,0.267,60.57,-0.9217,384.6,382.73,380.86,0.7834,-104108407,80.75,75.42,382.62,383.21,-13.443,14.515,neutre,positif,-0.67
2024-05-04 00:00:00,SPY,indice,500.15,500.81,499.66,500.15,454712,0.229,68.95,0.8117,499.97,497.88,495.79,1.0963,-213249060,84.39,85.78,498.68,497.91,-9.027,13.403,neutre,neutre,0.6
2024-05-04 00:00:00,USD/JPY,forex,191.875,192.216,191.777,192.207,41908251,0.229,59.75,-0.1011,192.305,191.849,191.393,0.2322,10746393499,98.79,67.15,191.84,191.897,11.016,6.534,haussière,neutre,-0.11
2024-05-04 00:00:00,V,finance,221.41,221.46,220.92,221.16,101643,0.246,60.42,-0.2858,222.16,221.17,220.17,0.7538,-200291927,56.8,68.0,221.28,221.42,-7.492,19.931,neutre,neutre,0.26
2024-05-04 00:00:00,WTI,matiere_premiere,67.68,67.92,67.57,67.86,92060,0.517,55.98,0.2617,67.93,67.44,66.95,0.4223,-7975810,77.24,64.99,67.51,67.29,-2.122,30.345,haussière,positif,2.16
2024-05-04 00:00:00,XAU/USD,matiere_premiere,3738.04,3756.5,3732.65,3751.74,82500,0.638,49.14,6.9349,3767.5,3748.02,3728.55,12.6054,25343992,50.54,34.04,3744.72,3740.5,9.758,22.197,haussière,neutre,1.04
2024-05-04 01:00:00,AAPL,tech,184.92,185.22,184.42,184.49,357729,0.432,59.58,-0.1742,185.7,183.85,182.0,0.8948,12586274,79.06,88.67,184.23,184.2,2.441,26.635,baissière,négatif,-0.61
2024-05-04 01:00:00,AMD,tech,308.48,309.72,308.47,309.51,367912,0.404,39.69,-1.4795,320.01,310.29,300.58,2.5939,641383986,67.68,48.93,307.73,309.22,5.512,57.505,haussière,négatif,-1.3
